City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
540,yakutsk,62.0339,129.7331,-29.019999999999982,69,100,1.0,RU,1701481106
541,chato,-2.6378,31.7669,17.910000000000025,83,42,1.43,TZ,1701481106
542,chateaubourg,48.1112,-1.4002,1.4600000000000364,86,92,2.28,FR,1701481106
543,grand-lahou,5.1367,-5.0242,25.879999999999995,86,88,3.26,CI,1701481106
544,rawson,-43.3002,-65.1023,13.610000000000014,53,82,3.68,AR,1701481107
545,ghadamis,30.1337,9.5007,18.379999999999995,17,100,4.77,LY,1701481107
546,roscommon,53.6333,-8.1833,0.6200000000000045,96,100,2.0,IE,1701481107
547,wagar,16.1525,36.2032,22.890000000000043,67,22,3.64,SD,1701481107
548,plettenberg bay,-34.0527,23.3716,16.200000000000045,81,38,2.71,ZA,1701481108
549,pierre,44.3683,-100.351,-0.07999999999998408,64,100,5.36,US,1701481108
550,kalmunai,7.4167,81.8167,24.850000000000023,88,100,6.2,LK,1701481108
